anime_id,name,type,episodes,rating,members,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Unknown,Vampire,Yaoi,Yuri,Movie,Music,ONA,OVA,Special,TV,Unknown
864,Mobile Suit Gundam Seed MSV Astray,OVA,-0.22154926053288448,-0.013668580708426555,-0.1958344205544665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10802,MonHun Nikki Girigiri Airou Mura G,TV,0.013175534327533928,-0.013668580708426555,-0.3239847120134685,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),ONA,-0.1788720251037175,-0.013668580708426555,-0.3196978339361923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2233,Ocha-ken: Chokotto Monogatari,TV,0.2905775646171193,-0.013668580708426555,-0.3178553884646821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1867,Oira Uchuu no Tankoufu,OVA,-0.22154926053288448,-0.013668580708426555,-0.3162683314743713,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,Special,-0.24288787824746796,-0.013668580708426555,-0.14679983216417508,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3913,Onikirimaru,OVA,-0.1788720251037175,-0.013668580708426555,-0.3082418363509605,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6303,Perman,TV,0.888058860625457,-0.013668580708426555,-0.3205552095516475,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610,Popotan,TV,-0.008163083387049562,-0.013668580708426555,-0.051831801226728196,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3474,Push,Special,-0.24288787824746796,-0.013668580708426555,-0.3064541169825645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6674,Reporter Blues,TV,0.84538162519629,-0.013668580708426555,-0.3239117438759829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",TV,-0.008163083387049562,-0.013668580708426555,1.0260900097785997,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1444,Sol Bianca: Taiyou no Fune,OVA,-0.1361947896745505,-0.013668580708426555,-0.2758987094104893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16099,Sword Art Online: Sword Art Offline,Special,-0.07217893653080004,-0.013668580708426555,0.5826626382788955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3472,Tenrankai no E,Movie,-0.24288787824746796,-0.013668580708426555,-0.31023021809744183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,Tenshi Kinryouku,OVA,-0.20021064281830098,-0.013668580708426555,0.333476448765733,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10306,Umi Monogatari: Kanon to Iku Amamikoshima,Special,0.013175534327533928,-0.013668580708426555,-0.3098288933412713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4521,Watt Poe to Bokura no Ohanashi,OVA,-0.24288787824746796,-0.013668580708426555,-0.32639266055049176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,Yawara! Sore Yuke Koshinuke Kids!!,Movie,-0.24288787824746796,-0.013668580708426555,-0.31573931247760106,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4044,Youkai Ningen Bem,TV,0.2905775646171193,-0.013668580708426555,-0.32163148957955945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6075,Ai no Wakakusa Yama Monogatari,TV,-0.008163083387049562,-0.023500895875467918,-0.32004443258924864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6107,Aru Hibi no CLAMP Gakuen Tanteidan,Special,0.013175534327533928,-0.023500895875467918,-0.3171621911585693,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29998,Asobi ni Iku yo!: Asobi ni Oide - Owari,Special,-0.24288787824746796,-0.023500895875467918,-0.2679999085276782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9163,Attack No.1 (1970),Movie,-0.24288787824746796,-0.023500895875467918,-0.3236563553947835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
722,Baby☆Love,OVA,-0.24288787824746796,-0.023500895875467918,-0.2620165212538628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8278,Biohazard 4: Incubate,OVA,-0.24288787824746796,-0.023500895875467918,-0.2639136928284872,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
5829,Blocker Gundan IV Machine Blaster,TV,0.5466409771921211,-0.023500895875467918,-0.3237293235322691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2127,Chouja Raideen,TV,0.5466409771921211,-0.023500895875467918,-0.30873437127898795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13955,Dennou Coil Recaps,Special,-0.22154926053288448,-0.023500895875467918,-0.3051771745765673,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21495,Denpa Kyoushi,Special,-0.22154926053288448,-0.023500895875467918,-0.23826539250231543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7718,Denshinbashira Elemi no Koi,Movie,-0.24288787824746796,-0.023500895875467918,-0.30888030755395907,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28673,Duan Nao,ONA,0.0771913874712844,-0.05299784137659287,-0.2966034184220148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,OVA,-0.1788720251037175,-0.023500895875467918,-0.2959284631502735,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6413,Go! Go! Ackman,OVA,-0.24288787824746796,-0.023500895875467918,-0.32144906923584554,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7551,Gowapper 5 Gordam,TV,0.5039637417629542,-0.023500895875467918,-0.3257724313818645,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13639,Hi no Youjin,Movie,-0.24288787824746796,-0.023500895875467918,-0.2611226615696648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
910,Himawari!,TV,0.013175534327533928,-0.023500895875467918,-0.04601259226225537,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12689,Kiss Dum R: Meguriahi,Special,-0.24288787824746796,-0.023500895875467918,-0.3171986752273121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10028,Magic Knight Rayearth Omake,Special,-0.157533407389134,-0.023500895875467918,-0.29809926524046865,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3660,Mahou no Idol Pastel Yumi,TV,0.2692389469025358,-0.023500895875467918,-0.31205442153458063,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2133,Mari Iyagi,Movie,-0.24288787824746796,-0.023500895875467918,-0.2937759030944497,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
362,Memories Off 2nd,OVA,-0.20021064281830098,-0.023500895875467918,-0.27949239018165273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
363,Memories Off 3.5,OVA,-0.1788720251037175,-0.023500895875467918,-0.28731822292697823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
470,Okusama wa Joshikousei (TV),TV,0.013175534327533928,-0.023500895875467918,-0.07408708315982178,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10180,Otome Youkai Zakuro Picture Drama,Special,-0.22154926053288448,-0.023500895875467918,-0.27954711628476686,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28853,Pokemon: Pikachu to Pokemon Ongakutai,Movie,-0.24288787824746796,-0.023500895875467918,-0.30213075483654545,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,OVA,-0.24288787824746796,-0.023500895875467918,-0.31947892952373563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31914,Shoujo-tachi wa Kouya wo Mezasu,TV,-0.008163083387049562,-0.023500895875467918,0.7731094771161883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Special,-0.24288787824746796,-0.023500895875467918,-0.32361987132604075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11773,To Heart 2: Dungeon Travelers,OVA,-0.22154926053288448,-0.023500895875467918,-0.2833232173996442,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17068,Transfer,Music,-0.24288787824746796,-0.023500895875467918,-0.3151190833089738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28085,Wonder (Movie),Movie,-0.24288787824746796,-0.023500895875467918,-0.3179101145677962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3234,009-1: R&amp;B,Special,-0.24288787824746796,-0.033333211042509275,-0.2751507860012623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6462,Amefuri Kozou,OVA,-0.24288787824746796,-0.033333211042509275,-0.318603311873909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,Movie,-0.24288787824746796,-0.033333211042509275,0.012745000447985969,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1701,Boku no Marie,OVA,-0.20021064281830098,-0.033333211042509275,-0.28978089756711567,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159,Boukyaku no Senritsu,TV,0.24790032918795232,-0.033333211042509275,-0.10767066843754743,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
458,Buttobi!! CPU,OVA,-0.20021064281830098,-0.033333211042509275,-0.2572735923173019,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33689,Dive to Blue,Music,-0.24288787824746796,-0.033333211042509275,-0.32602781986306395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,OVA,-0.24288787824746796,-0.033333211042509275,-0.20641480048987165,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10666,Fireball Special,Special,-0.24288787824746796,-0.033333211042509275,-0.30340769724254263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1865,Getsumen To Heiki Mina,TV,-0.029501701101633054,-0.033333211042509275,-0.24311777364510467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
133,Green Green,TV,-0.008163083387049562,-0.033333211042509275,1.1399567883248045,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,OVA,-0.22154926053288448,-0.033333211042509275,-0.2885586812642326,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1057,Ippatsu Kiki Musume,TV,0.0771913874712844,-0.033333211042509275,-0.2715023791269847,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15847,Iron Man: Rise of Technovore,OVA,-0.24288787824746796,-0.033333211042509275,-0.26296510704117504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24873,Juuou Mujin no Fafnir,TV,-0.008163083387049562,-0.033333211042509275,0.7565457099069678,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5132,Let&#039;s Nupu Nupu,TV,0.0771913874712844,-0.033333211042509275,-0.2957095587378168,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
952,Magical Nyan Nyan Taruto,TV,-0.008163083387049562,-0.033333211042509275,-0.26229015176943365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1880,Midnight Eye: Gokuu II,OVA,-0.24288787824746796,-0.033333211042509275,-0.29886543068406696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7171,Oni,Movie,-0.24288787824746796,-0.033333211042509275,-0.31232805205015146,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28385,Seto no Hanayome Picture Drama,Special,-0.24288787824746796,-0.033333211042509275,-0.30660005325753553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2100,Silent Mobius 2,Movie,-0.24288787824746796,-0.033333211042509275,-0.3000329208838358,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33205,StarFox Zero: The Battle Begins,ONA,-0.24288787824746796,-0.033333211042509275,-0.2952717499129035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8079,Tamala 2010: A Punk Cat in Space OVA,OVA,-0.22154926053288448,-0.033333211042509275,-0.3204457573454192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6331,Ten Little Gall Force,OVA,-0.24288787824746796,-0.033333211042509275,-0.31687031860862713,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4853,Tezuka Osamu no Don Dracula,TV,-0.09351755424538352,-0.033333211042509275,-0.31261992460009363,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
32881,Tiger Mask W,TV,,-0.033333211042509275,-0.17182790332171965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4578,Time Bokan Oudou Fukko,OVA,-0.22154926053288448,-0.033333211042509275,-0.3185485857707948,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26443,Triage X,TV,-0.05084031881621654,-0.033333211042509275,0.75815100893165,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6731,Ultraman Kids no Kotowaza Monogatari,TV,0.2905775646171193,-0.033333211042509275,-0.3255170429006651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,Warau Hyouteki,OVA,-0.24288787824746796,-0.033333211042509275,-0.29362996681947856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6861,Water Brain,Special,-0.24288787824746796,-0.033333211042509275,-0.3139333510748336,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6693,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,Movie,-0.24288787824746796,-0.033333211042509275,-0.32148555330458833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31319,12-sai. 2nd Season,OVA,-0.1788720251037175,-0.04316552620955151,-0.3044292511673404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12967,Arcana Famiglia,TV,-0.008163083387049562,-0.04316552620955151,1.61113029410339,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4025,Asobou! Hello Kitty,TV,0.2905775646171193,-0.04316552620955151,-0.3178918725334248,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4563,Bakkyuu HIT! Crash Bedaman,TV,0.8027043897671231,-0.04316552620955151,-0.31603118502754324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2822,Bamboo Bears,TV,0.84538162519629,-0.04316552620955151,-0.3236381133604121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
